Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-10.0,[TCP:options-sack:]-fragment{tcp:56:True:28}-|[TCP:options-mss:51690]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-altchksum:148:0]-duplicate-|[TCP:options-mss:28528]-tamper{TCP:options-timestamp:replace:3733339573}-|,1,[-10]
-10.0,[TCP:reserved:0]-fragment{tcp:-1:False:5}-|[TCP:load:em4zu0q4uv]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|[TCP:seq:3812001816]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:ack:3942691128]-tamper{TCP:dport:replace:52631}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:replace:42}-|[TCP:chksum:27346:2]-drop-|,1,[-10]
-10.0,[TCP:reserved:0]-duplicate-|[TCP:options-wscale:108]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,"[TCP:options-timestamp:2122005133]-tamper{TCP:options-wscale:replace:165}(tamper{TCP:options-sackok:replace:}(duplicate,),)-|[TCP:window:130]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|[TCP:options-nop:]-fragment{tcp:1:False:5}(fragment{tcp:-1:False},)-|[TCP:options-md5header:a7ba380f702207c615d6b92aed619b1f:0]-tamper{TCP:dport:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:11326}-|[TCP:flags:FA]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:replace:150}(duplicate(,duplicate(drop,tamper{TCP:options-timestamp:replace:1325315398})),)-|[TCP:options-uto:131]-tamper{TCP:ack:replace:3719812644}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-|[TCP:sport:1053]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:chksum:replace:59633}-|[TCP:urgptr:40039]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:ack:919705540]-fragment{tcp:32:True:16}(duplicate,duplicate)-|[TCP:options-timestamp:1155729705]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:3019531142}-|[TCP:window:20]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:3019531142}-|[TCP:load::0]-drop-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:ack:replace:2687184150}-|[TCP:options-uto:57]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:options-uto:198]-tamper{TCP:ack:replace:1492559928}-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:False}-|[TCP:ack:1353697507]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:urgptr:5224]-drop-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:pvqlhizkbz}-|[TCP:options-nop:]-fragment{tcp:52:True:16}(tamper{TCP:options-altchksum:corrupt},duplicate)-|[TCP:urgptr:56715]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:23:True:16}(tamper{TCP:options-mss:replace:23170},)-|[TCP:dport:53826]-tamper{TCP:options-wscale:replace:108}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:chksum:corrupt},)-|[TCP:urgptr:858]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(duplicate(drop,duplicate(drop,)),)-|[TCP:urgptr:31395]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}-|[TCP:options-mss:28390]-tamper{TCP:flags:replace:FSRAN}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:sport:replace:36420}(tamper{TCP:load:corrupt}(tamper{TCP:options-wscale:replace:31}(fragment{tcp:31:True:15},),),)-|[TCP:flags:SAU:4]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|[TCP:seq:2714472789]-fragment{tcp:-1:True}-|,1,[-10]
-9.746,"[TCP:options-sack:]-duplicate(fragment{tcp:38:True:19},)-|[TCP:sport:23724]-tamper{TCP:dport:corrupt}-|",1,[-9.746]
-9.538,[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|[TCP:dataofs:9]-fragment{tcp:-1:True}-|,1,[-9.538]
-9.299,[TCP:dataofs:9]-tamper{TCP:seq:replace:2897871654}-|,1,[-9.299]
0.0,[TCP:options-uto:246]-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:57398}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:urgptr:replace:53528},)-|",1,[0]
0.0,[TCP:window:10]-|,1,[0]
0.0,[TCP:chksum:22298]-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:seq:3735145543:1]-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sack:corrupt},fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:load:]-|,1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:reserved:replace:0}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:reserved:replace:6}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:flags:replace:SPAUECN}(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:replace:3260d9d7c40cf466172a699987033de9}-|,1,[0]
0.0,[TCP:options-altchksumopt::3]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:urgptr:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-altchksum:137]-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:38:True:19},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-nop::2]-tamper{TCP:chksum:replace:27156}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:replace:A}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},),tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sack:replace:}(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:43:False:31}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:chksum:replace:61292},tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:6}(fragment{tcp:-1:False:20},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},tamper{TCP:sport:corrupt})-|[TCP:options-sack:]-tamper{TCP:sport:replace:39354}-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:30:False:2}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:reserved:replace:6}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,tamper{TCP:chksum:replace:6865})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:urgptr:replace:43977},tamper{TCP:chksum:replace:61292})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:38:True:19},tamper{TCP:reserved:corrupt})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:38:True:19})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:chksum:replace:61292},tamper{TCP:urgptr:replace:43977})-|[TCP:options-nop:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,[TCP:options-sack::2]-tamper{TCP:seq:replace:1712754144}-|,1,[0]
0.0,"[TCP:options-altchksumopt::2]-tamper{TCP:chksum:corrupt}(tamper{TCP:chksum:replace:34266},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True:5}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:urgptr:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sack:corrupt},fragment{ip:27:True})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::1]-tamper{TCP:ack:replace:3784918389}(duplicate,)-|",1,[0]
0.0,[TCP:flags:PA]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:replace:53528}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack::3]-tamper{TCP:reserved:replace:5}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt::2]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:53528}-|[TCP:options-altchksumopt:]-drop-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,[TCP:options-nop::1]-tamper{TCP:chksum:replace:27156}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:38295}(duplicate,)-|",1,[0]
0.0,[TCP:reserved:0:3]-duplicate-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:47:False}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:55}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-altchksumopt::2]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-sack::3]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-nop::1]-tamper{TCP:options-mss:replace:45160}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(,tamper{TCP:sport:corrupt})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-eol:replace:}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(tamper{TCP:dport:replace:56008},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:corrupt}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:urgptr:corrupt}(duplicate(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sack:replace:}(tamper{TCP:options-sackok:corrupt},),fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:6}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:50174}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:PUECN}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:47:False}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt::1]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:replace:A}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,[TCP:dataofs:13:0]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:49:False:39},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:seq:replace:1712754144}(duplicate,),)-|",1,[0]
0.0,[TCP:options-wscale:233:3]-duplicate-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:window:corrupt}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:flags:replace:PUECN}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sack::2]-fragment{tcp:-1:True:30}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:replace:50}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:replace:1281536820}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:P}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:dport:replace:56008},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sack:replace:}(tamper{TCP:sport:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:22:False:11}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:ack:replace:3784918389}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop::0]-duplicate-|[TCP:options-nop:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:options-altchksum:replace:230})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:urgptr:replace:43977},tamper{TCP:chksum:replace:61292})-|[TCP:options-nop:]-fragment{tcp:-1:False}(,tamper{TCP:dport:replace:38659})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},tamper{TCP:sport:corrupt}(tamper{TCP:options-altchksumopt:replace:},))-|[TCP:options-sack:]-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False:5}(,tamper{TCP:flags:corrupt})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:load:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:38:True:19}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-md5header:replace:8ea9228e36fc46315026a21e0c1c5083},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:flags:corrupt}(tamper{TCP:dataofs:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:35:True:7})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:44:False}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:3:False:1},tamper{TCP:reserved:corrupt})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:47:False}(,tamper{TCP:options-altchksum:replace:34})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:flags:corrupt}(duplicate(,duplicate),),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:reserved:corrupt}-|[TCP:options-eol:]-drop-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:8:False:4}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:chksum:replace:27156}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:177}-|[TCP:options-altchksumopt::1]-fragment{ip:-1:True}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(tamper{TCP:dport:replace:56008}(tamper{TCP:options-wscale:replace:168},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:replace:},tamper{TCP:chksum:replace:61292})-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:replace:118}-|,1,[0]
0.0,[TCP:options-altchksumopt::1]-tamper{TCP:chksum:replace:34266}-|,1,[0]
0.0,"[TCP:options-sack::2]-fragment{tcp:-1:True}(tamper{TCP:dport:replace:34774},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:chksum:replace:61292}-|[TCP:options-nop:]-fragment{ip:-1:True}-|,1,[0]
0.0,[TCP:chksum:44198]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:flags:replace:SPAUECN},duplicate)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-nop:]-drop-|,1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:19:False:22}-|,1,[0]
0.0,"[TCP:options-altchksumopt::1]-tamper{TCP:flags:corrupt}(tamper{TCP:chksum:replace:34266},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:38:True:19},tamper{TCP:seq:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}(duplicate(tamper{TCP:load:replace:__HTTP_REQUEST__},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{ip:24:False:12}(,tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sack:corrupt}(tamper{TCP:options-sackok:replace:},),fragment{ip:27:True})-|[TCP:options-eol:]-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:seq:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:38:True:19}(,tamper{TCP:chksum:corrupt}))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:PUECN}(tamper{TCP:options-altchksum:replace:160},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:urgptr:corrupt}(duplicate(,duplicate),),)-|[TCP:options-altchksumopt:]-drop-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:53528}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{ip:-1:False}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:55:True}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:False}-|[TCP:options-nop:]-fragment{ip:-1:False}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:chksum:corrupt},tamper{TCP:urgptr:replace:43977})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate(tamper{TCP:reserved:replace:1},))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:replace:55705}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:flags:corrupt}(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:5095}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:P}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:flags:replace:SPAUECN}(tamper{TCP:dport:corrupt},),duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:47:False}(duplicate(,tamper{TCP:options-sack:replace:}),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:load:replace:kerry30lmt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(duplicate,)-|[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:20}-|[TCP:options-nop:]-drop-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:reserved:replace:4},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:urgptr:corrupt}(duplicate(,duplicate),),)-|[TCP:options-sack:]-drop-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-nop::0]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{ip:-1:True:6}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:corrupt}-|[TCP:options-eol:]-tamper{TCP:seq:replace:1542835108}-|[TCP:options-nop:]-drop-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:seq:corrupt}-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:177}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:flags:replace:SAUC},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:34}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:urgptr:replace:43977},tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:options-sack:]-|,1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:49:False:2}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-altchksumopt:]-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:seq:replace:2953493419}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:sport:corrupt}-|[TCP:options-sack:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:sport:replace:50174}(duplicate(tamper{TCP:seq:corrupt},duplicate),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:51:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:50174}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{ip:24:False:12}(drop,tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:SPAUECN}(tamper{TCP:flags:replace:},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:32:True:16}(tamper{TCP:reserved:replace:2},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:True}(,tamper{TCP:chksum:replace:50489}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:corrupt}(tamper{TCP:options-wscale:replace:180},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:replace:1712754144}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{ip:-1:True:1}-|,1,[0]
