Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(duplicate(tamper{TCP:dport:corrupt}(fragment{tcp:-1:False},),tamper{TCP:options-md5header:replace:7fa7648af726996c946ad2319a01e1e9}),)-|[TCP:options-mss:59460]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,"[TCP:urgptr:40231:0]-fragment{ip:-1:True:21}(fragment{tcp:-1:False},)-|[TCP:reserved:7]-duplicate-|",1,[-10]
-10.0,"[TCP:window:30]-duplicate(duplicate,duplicate)-|[TCP:options-uto:214]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{ip:-1:False:5}(,fragment{ip:47:True:2})-|[TCP:options-timestamp:595581646]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:43:True:21}(tamper{TCP:options-altchksum:corrupt},fragment{tcp:45:True:5})-|[TCP:options-timestamp:1749377771]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate,)-|[TCP:dport:9023]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}-|[TCP:ack:1631234941]-drop-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:False},),duplicate)-|[TCP:options-md5header:26fd68adec26fc79209a09f7691f2903]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:urgptr:59115]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(duplicate(tamper{TCP:dport:corrupt}(fragment{tcp:-1:False}(tamper{TCP:ack:replace:60081135},),),tamper{TCP:options-md5header:replace:7fa7648af726996c946ad2319a01e1e9}),)-|[TCP:flags:RA]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:dataofs:replace:15}-|[TCP:options-uto:26]-drop-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:6:True:3}-|[TCP:options-uto:204]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sack::0]-drop-|[TCP:options-timestamp:2243182827]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-md5header:a580c05484ca18c16bd3f99348751dbd]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-altchksum:replace:73},)-|[TCP:ack:3628918093]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-md5header:replace:4f847c97383ff6e5b767fd9fef8d3738}(duplicate,)-|[TCP:chksum:27040]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:False})-|[TCP:flags:RA:3]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-nop::0]-duplicate-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:urgptr:replace:11566}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:2:True:37}-|[TCP:seq:2575053664]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:6:True:3}-|[TCP:chksum:6683:3]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:79}(tamper{TCP:chksum:replace:64632},)-|[TCP:flags:FRPUECN]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}-|[TCP:reserved:5]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}-|[TCP:flags:RPE:2]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:40873]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:False}-|[TCP:options-uto:63]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:options-md5header:replace:5e157f51ed2c8893c95a34147faa8657}(duplicate,),)-|[TCP:chksum:11363]-tamper{TCP:options-timestamp:corrupt}-|",1,[-10]
-10.0,[TCP:flags:RA]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|[TCP:options-altchksum:118]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|[TCP:options-sack:]-duplicate(fragment{tcp:-1:True},)-|[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}-|[TCP:seq:2227601679]-duplicate-|",1,[-10]
0.0,[TCP:chksum:38859]-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:sport:replace:54516},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,drop)-|",1,[0]
0.0,[TCP:options-uto:40:0]-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(,fragment{tcp:13:False:6})-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(fragment{ip:-1:False:37},)-|",1,[0]
0.0,[TCP:options-wscale:224]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:7:False})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True},drop)-|",1,[0]
0.0,[TCP:options-sack::3]-duplicate-|,1,[0]
0.0,[TCP:reserved:2]-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:186}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:load:replace:}-|,1,[0]
0.0,"[TCP:options-sack::1]-fragment{tcp:-1:False}(tamper{TCP:sport:corrupt}(tamper{TCP:flags:replace:SRECN},),)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,[TCP:chksum:65165:2]-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:FPUE}(tamper{TCP:options-altchksum:replace:155},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,[TCP:options-altchksumopt::2]-duplicate-|,1,[0]
0.0,[TCP:urgptr:54836]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(tamper{TCP:options-timestamp:replace:818457523}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:options-sack:replace:},tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok::1]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,[TCP:dport:10577]-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:options-md5header:replace:fb636799ac808a3f8506d2eaea114c75},),duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False:5})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:load:replace:__DNS_REQUEST__},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:155}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,[TCP:options-sackok::0]-duplicate-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(duplicate(fragment{tcp:-1:True},drop),)-|[TCP:options-sack::1]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:False:37}(drop,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},),duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:15}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:34:True},duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{ip:-1:False})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:seq:replace:1800727725}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:True}(tamper{TCP:options-altchksum:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:3}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-sack::1]-tamper{TCP:options-uto:replace:87}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:sport:replace:54516}(tamper{TCP:dport:corrupt},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:186}(tamper{TCP:options-sack:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-nop::2]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:0}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:SRECN},)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:19:True:9},duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(,tamper{TCP:dataofs:corrupt}(tamper{TCP:reserved:replace:1},)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(tamper{TCP:seq:replace:2873231934}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,[TCP:options-nop::2]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:True}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:chksum:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,[TCP:flags:PA]-tamper{TCP:seq:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(tamper{TCP:dataofs:replace:4},),duplicate)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:142}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:options-md5header:replace:fb636799ac808a3f8506d2eaea114c75},fragment{tcp:-1:True}),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:27:False:13}(tamper{TCP:options-md5header:replace:fb636799ac808a3f8506d2eaea114c75},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:dataofs:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(tamper{TCP:sport:corrupt}(tamper{TCP:flags:replace:SRECN},),tamper{TCP:seq:corrupt})-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,[TCP:options-eol::2]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True}(tamper{TCP:dport:corrupt},),drop)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(tamper{TCP:sport:corrupt}(tamper{TCP:flags:replace:SRECN},),)-|[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:-1:False:37}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(,tamper{TCP:dataofs:replace:11}),)-|",1,[0]
0.0,[TCP:options-nop::1]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(fragment{ip:-1:False:37}(,tamper{TCP:seq:corrupt}),)-|",1,[0]
0.0,[TCP:flags:PA]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:True}(,fragment{tcp:13:False:6})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True}(tamper{TCP:options-uto:replace:70},),drop)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:818457523}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:}(tamper{TCP:load:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:reserved:corrupt}(tamper{TCP:dport:replace:50442},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:options-md5header:replace:fb636799ac808a3f8506d2eaea114c75},)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:3}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:True},duplicate)-|",1,[0]
0.0,"[TCP:options-eol::1]-duplicate(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,tamper{TCP:seq:replace:1478738974})-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{ip:-1:False:37}(,tamper{TCP:options-altchksum:replace:36})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:replace:220},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-sackok:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}(duplicate(,duplicate(,tamper{TCP:dataofs:corrupt})),)-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:-1:False:37}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-mss:corrupt}-|[TCP:options-sackok:]-tamper{TCP:reserved:replace:3}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:chksum:corrupt}(fragment{tcp:-1:True},)-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:sport:corrupt}(tamper{TCP:flags:replace:SRECN},)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,fragment{tcp:-1:False}(,duplicate))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(tamper{TCP:seq:replace:448125091}(fragment{tcp:-1:False}(,tamper{TCP:options-uto:replace:153}),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:dataofs:corrupt},tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,[TCP:window:10]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:options-md5header:replace:fb636799ac808a3f8506d2eaea114c75},),duplicate)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:replace:230}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:21:True}(tamper{TCP:options-md5header:replace:fb636799ac808a3f8506d2eaea114c75},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:}(tamper{TCP:window:replace:80},)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:False}(tamper{TCP:sport:replace:32590},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:34:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{ip:-1:False}(,duplicate))-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:sport:replace:37808},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(tamper{TCP:seq:replace:2873231934},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:17:True:8}(,fragment{tcp:-1:False:5})-|",1,[0]
0.0,"[TCP:options-eol::1]-duplicate(tamper{TCP:dataofs:replace:2},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:seq:replace:1800727725},fragment{tcp:34:True})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:13:False:6}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:142}-|[TCP:options-sackok::2]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(duplicate(tamper{TCP:dataofs:corrupt},),)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{ip:-1:False:37}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(duplicate(duplicate,fragment{tcp:19:True:9}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:8}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:4687}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:replace:2873231934}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(,fragment{tcp:-1:True}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:}(tamper{TCP:options-timestamp:replace:1613322093},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(duplicate(drop,fragment{tcp:-1:True}),)-|[TCP:dataofs:11]-duplicate-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dport:corrupt}-|[TCP:options-eol:]-drop-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:34:True}(duplicate,),duplicate)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-md5header:replace:72ad95af7e24b9afcd1fbed1c7483bbf}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:True}(tamper{TCP:options-altchksum:corrupt},duplicate),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:6:True:6}(fragment{tcp:-1:True}(tamper{TCP:options-md5header:replace:fb636799ac808a3f8506d2eaea114c75},fragment{tcp:-1:True}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(tamper{TCP:options-md5header:replace:bd6f38fea72ad302c1dcf0525531c75f}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,fragment{tcp:19:True:9})-|",1,[0]
0.0,[TCP:options-nop::0]-fragment{tcp:26:False:21}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-altchksum:replace:77},fragment{ip:-1:False})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:21:False:10}(drop,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:sport:replace:19473}-|,1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:-1:True:32}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(,duplicate),fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-nop::1]-fragment{tcp:18:True:9}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:sport:corrupt}(tamper{TCP:flags:replace:SRECN},))-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(tamper{TCP:dataofs:replace:11},duplicate)-|[TCP:options-sackok:]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(tamper{TCP:sport:corrupt}(tamper{TCP:flags:replace:SRECN},),tamper{TCP:seq:corrupt})-|[TCP:options-sackok:]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-mss:replace:39806}-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:False}(duplicate,duplicate),duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:sport:replace:54516}(tamper{TCP:seq:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False}(,duplicate),duplicate)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(tamper{TCP:options-uto:corrupt}(tamper{TCP:flags:replace:SRECN},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-sackok:replace:}(duplicate,))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{ip:-1:False},)-|",1,[0]
0.0,[TCP:options-altchksum:134]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-eol::0]-|,1,[0]
0.0,[TCP:options-nop::1]-tamper{TCP:reserved:replace:1}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(,tamper{TCP:reserved:corrupt}(tamper{TCP:load:corrupt},)),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:5:False:40}(,drop)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:reserved:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__},),)-|",1,[0]
0.0,[TCP:options-md5header:0e5e8fe69b4c2ce773c6db4b922a9d77]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:795030287}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},),duplicate(,tamper{TCP:window:replace:10}))-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(,duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:155}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:161}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:options-md5header:replace:fb636799ac808a3f8506d2eaea114c75},fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:44:False:10}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:27:False:13}(tamper{TCP:options-md5header:replace:fb636799ac808a3f8506d2eaea114c75},duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}(duplicate(fragment{tcp:-1:False},duplicate),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{ip:-1:False}(tamper{TCP:ack:corrupt},))-|",1,[0]
0.0,[TCP:options-sackok::2]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-timestamp:replace:728371116},)-|",1,[0]
0.0,[TCP:dataofs:11:4]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(drop,fragment{tcp:-1:True}(tamper{TCP:dport:corrupt},))-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:13:False:6}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:dataofs:replace:11},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(fragment{ip:-1:False:37}(,tamper{TCP:seq:replace:1889805151}),)-|",1,[0]
